txn_id,policy_id,txn_date,gross_amount,fee_amount,fee_type,is_refund
T0007521,P000701,2025-07-16,9139.2,279.01,Ongoing,N
T0007522,P001384,2024-04-22,16914.45,190.7,Ongoing,N
T0007523,P000288,2025-12-05,3357.6,73.66,Ongoing,N
T0007524,P000154,2025-12-26,-9364.81,-175.35,Initial,Y
T0007525,P000423,2024-05-01,5824.19,11.65,Initial,N
T0007526,P000850,2025-12-10,6548.97,152.31,Initial,N
T0007527,P000050,2025-08-08,2553.2,32.82,Initial,N
T0007528,P001231,2025-05-24,4146.92,126.53,Ongoing,N
T0007529,P000564,2025-12-07,2044.05,25.3,Ongoing,N
T0007530,P000854,2025-12-13,1848.12,43.04,Ongoing,N
T0007531,P000883,2025-07-25,7439.96,157.15,Initial,N
T0007532,P000662,2025-12-17,3231.07,8.95,Ongoing,N
T0007533,P000565,2025-12-21,2363.58,39.7,Ongoing,N
T0007534,P000213,2025-12-07,1867.57,44.02,Ongoing,N
T0007535,P001090,2025-12-08,1464.12,44.27,Ongoing,N
T0007536,P001256,2025-12-26,1027.49,20.74,Ongoing,N
T0007537,P000811,2025-09-06,5370.93,156.08,Ongoing,N
T0007538,P000850,2025-12-08,600.68,15.24,Ongoing,N
T0007539,P001344,2024-03-24,7165.66,184.22,Ongoing,N
T0007540,P001161,2025-12-15,7125.39,186.37,Ongoing,N
T0007541,P000881,2024-02-21,4540.08,78.34,Initial,N
T0007542,P001089,2025-12-13,5215.07,52.72,Ongoing,N
T0007543,P001156,2024-07-29,3911.64,139.64,Ongoing,N
T0007544,P000334,2024-12-24,5884.95,162.91,Initial,N
T0007545,P000032,2025-05-20,5830.47,112.62,Initial,N
T0007546,P000868,2025-12-31,13921.77,364.35,Ongoing,N
T0007547,P000898,2024-11-17,16751.84,401.61,Ongoing,N
T0007548,P001267,2025-06-02,16346.28,187.31,Ongoing,N
T0007549,P001216,2025-12-15,2596.22,43.15,Initial,N
T0007550,P001166,2025-12-08,9010.81,299.74,Ongoing,N
T0007551,P000601,2024-08-09,7367.63,146.96,Ongoing,N
T0007552,P000988,2025-12-21,2924.38,69.46,Ongoing,N
T0007553,P001215,2025-09-21,2418.53,78.83,Ongoing,N
T0007554,P001173,2025-12-12,3636.0,72.42,Ongoing,N
T0007555,P000599,2025-09-30,2103.36,22.48,Initial,N
T0007556,P001440,2025-12-23,1617.4,34.18,Initial,N
T0007557,P000520,2025-09-23,7316.63,105.48,Initial,N
T0007558,P000869,2025-09-19,5045.17,30.7,Ongoing,N
T0007559,P000016,2025-12-05,5024.44,140.84,Ongoing,N
T0007560,P001130,2025-12-13,10315.03,179.86,Ongoing,N
T0007561,P000283,2025-08-27,4201.94,8.4,Ongoing,N
T0007562,P001128,2025-08-04,9549.97,215.21,Ongoing,N
T0007563,P000361,2025-09-10,-2721.17,-61.66,Initial,Y
T0007564,P001059,2025-12-29,2707.62,106.97,Initial,N
T0007565,P000113,2025-12-08,4970.08,99.19,Ongoing,N
T0007566,P000308,2024-06-01,26824.01,822.86,Ongoing,N
T0007567,P000959,2025-12-01,-13743.51,-363.73,Ongoing,Y
T0007568,P001077,2025-11-26,-11830.29,-166.88,Initial,Y
T0007569,P001105,2025-02-17,1639.99,38.51,Ongoing,N
T0007570,P000834,2024-05-03,5519.72,101.32,Ongoing,N
T0007571,P001393,2025-12-06,9479.49,124.4,Ongoing,N
T0007572,P000242,2025-11-17,26062.75,386.62,Ongoing,N
T0007573,P000031,2025-12-16,1277.96,17.22,Ongoing,N
T0007574,P000704,2025-12-22,8819.91,175.54,Ongoing,N
T0007575,P000869,2025-12-20,11516.07,229.78,Ongoing,N
T0007576,P001385,2025-04-25,7054.31,102.3,Ongoing,N
T0007577,P000233,2024-10-22,1668.61,29.9,Initial,N
T0007578,P001058,2025-03-12,6018.58,12.04,Ongoing,N
T0007579,P001267,2025-04-03,6926.14,68.68,Ongoing,N
T0007580,P000951,2024-12-14,5665.94,96.75,Initial,N
T0007581,P000059,2025-09-06,2841.33,104.32,Ongoing,N
T0007582,P000771,2025-10-12,2573.25,67.76,Ongoing,N
T0007583,P001102,2023-12-11,7079.32,72.4,Initial,N
T0007584,P000718,2025-03-02,2860.95,103.42,Ongoing,N
T0007585,P000302,2025-12-25,2913.64,58.23,Initial,N
T0007586,P000803,2025-12-27,4395.27,38.04,Ongoing,N
T0007587,P000897,2025-10-10,5584.87,107.29,Ongoing,N
T0007588,P000112,2025-12-15,11282.27,336.79,Ongoing,N
T0007589,P001437,2025-06-16,1887.77,16.35,Ongoing,N
T0007590,P000317,2025-09-28,1744.3,16.81,Ongoing,N
T0007591,P001169,2025-01-04,3620.34,137.8,Ongoing,N
T0007592,P000668,2025-04-25,1164.27,26.74,Ongoing,N
T0007593,P000690,2025-07-10,7857.69,120.09,Ongoing,N
T0007594,P000018,2025-12-15,997.39,18.89,Initial,N
T0007595,P001375,2025-04-07,8655.05,197.81,Ongoing,N
T0007596,P001179,2025-08-10,11934.71,215.61,Initial,N
T0007597,P000778,2025-12-24,6049.72,202.66,Initial,N
T0007598,P000360,2025-02-03,1112.26,23.35,Initial,N
T0007599,P000332,2025-10-28,5350.26,142.52,Initial,N
T0007600,P000528,2025-05-24,2598.29,54.13,Ongoing,N
T0007601,P000012,2024-05-25,1878.82,36.87,Ongoing,N
T0007602,P001099,2025-10-17,7813.02,226.03,Ongoing,N
T0007603,P000212,2025-12-16,9076.91,264.49,Ongoing,N
T0007604,P000641,2025-04-04,13746.7,50.37,Ongoing,N
T0007605,P000283,2025-12-13,3913.42,77.51,Ongoing,N
T0007606,P001219,2025-12-18,5639.51,228.38,Ongoing,N
T0007607,P000780,2024-01-01,18625.5,289.41,Initial,N
T0007608,P001054,2025-06-16,26271.26,644.71,Ongoing,N
T0007609,P001033,2025-12-06,11664.4,378.77,Ongoing,N
T0007610,P001333,2025-08-21,3714.63,33.13,Ongoing,N
T0007611,P001469,2025-07-19,4943.38,80.42,Ongoing,N
T0007612,P001334,2024-06-03,4261.79,18.25,Ongoing,N
T0007613,P000677,2025-12-01,8643.0,181.89,Ongoing,N
T0007614,P000705,2024-10-06,2551.09,60.84,Ongoing,N
T0007615,P000426,2024-12-21,6355.44,168.0,Ongoing,N
T0007616,P000591,2025-01-15,6381.14,228.05,Ongoing,N
T0007617,P000091,2025-10-11,6680.85,137.86,Ongoing,N
T0007618,P000456,2024-11-15,2169.14,18.38,Ongoing,N
T0007619,P000444,2025-09-24,5989.5,67.03,Initial,N
T0007620,P000079,2025-12-31,20240.45,250.52,Ongoing,N
T0007621,P001499,2025-12-18,3409.9,75.28,Ongoing,N
T0007622,P000927,2024-11-25,6049.86,263.17,Ongoing,N
T0007623,P000103,2025-12-04,1125.94,21.71,Ongoing,N
T0007624,P000623,2025-12-10,6016.83,203.01,Ongoing,N
T0007625,P001480,2025-12-15,5844.49,110.22,Ongoing,N
T0007626,P000990,2025-12-13,5394.74,45.23,Ongoing,N
T0007627,P001338,2025-05-20,8815.72,104.34,Ongoing,N
T0007628,P001271,2025-08-14,3931.48,49.97,Ongoing,N
T0007629,P000234,2024-10-25,12595.83,236.52,Initial,N
T0007630,P000644,2025-05-04,2424.78,58.33,Ongoing,N
T0007631,P001259,2024-05-05,15593.77,209.18,Ongoing,N
T0007632,P000790,2025-10-26,5826.22,162.59,Initial,N
T0007633,P000387,2025-03-09,4641.01,141.42,Ongoing,N
T0007634,P000847,2025-09-29,1563.31,27.15,Ongoing,N
T0007635,P000038,2024-11-09,2022.81,59.03,Initial,N
T0007636,P001185,2025-12-28,6507.25,13.01,Ongoing,N
T0007637,P001486,2024-09-21,2769.86,5.54,Initial,N
T0007638,P001473,2024-11-21,10894.81,308.63,Initial,N
T0007639,P001141,2025-12-27,6185.41,97.61,Ongoing,N
T0007640,P000241,2024-06-07,1571.82,66.07,Ongoing,N
T0007641,P001050,2025-12-31,9035.07,172.31,Initial,N
T0007642,P000562,2025-12-15,4315.94,43.15,Ongoing,N
T0007643,P000806,2024-10-17,4738.1,174.68,Initial,N
T0007644,P000298,2025-12-05,11335.2,301.04,Initial,N
T0007645,P000805,2025-12-07,1610.92,57.17,Initial,N
T0007646,P000154,2025-09-13,-1998.78,-28.25,Initial,Y
T0007647,P000732,2025-12-13,6377.07,150.78,Ongoing,N
T0007648,P000468,2025-11-18,1262.67,14.2,Ongoing,N
T0007649,P000049,2025-12-16,3023.84,7.68,Initial,N
T0007650,P000046,2025-12-17,10751.15,294.84,Ongoing,N
T0007651,P001309,2025-12-01,4505.33,69.52,Ongoing,N
T0007652,P000780,2024-12-23,1636.73,16.44,Ongoing,N
T0007653,P000082,2025-12-01,5717.45,34.98,Ongoing,N
T0007654,P001068,2025-10-29,3554.94,77.59,Ongoing,N
T0007655,P000955,2024-08-08,2802.22,57.84,Initial,N
T0007656,P000273,2025-11-27,84555.76,1282.32,Ongoing,N
T0007657,P000394,2025-02-21,7784.29,103.2,Initial,N
T0007658,P000790,2025-12-25,3917.58,108.36,Initial,N
T0007659,P000595,2024-04-26,10083.39,20.17,Ongoing,N
T0007660,P000058,2025-09-01,3894.07,102.45,Ongoing,N
T0007661,P000565,2025-08-13,3247.01,80.05,Ongoing,N
T0007662,P000001,2024-08-09,6245.13,48.06,Ongoing,N
T0007663,P000216,2025-09-16,7383.12,14.77,Ongoing,N
T0007664,P001341,2024-09-19,10307.18,266.81,Ongoing,N
T0007665,P001252,2025-12-03,15350.95,126.83,Ongoing,N
T0007666,P001497,2024-03-27,12708.22,454.11,Ongoing,N
T0007667,P000766,2025-12-17,9752.28,401.61,Ongoing,N
T0007668,P000671,2025-09-16,10587.34,256.93,Ongoing,N
T0007669,P001311,2025-11-09,12679.73,240.74,Initial,N
T0007670,P000511,2024-10-19,8672.05,154.45,Ongoing,N
T0007671,P000915,2025-12-09,1382.54,4.07,Initial,N
T0007672,P001482,2025-12-28,7318.17,125.45,Ongoing,N
T0007673,P000095,2025-03-12,14788.15,227.93,Initial,N
T0007674,P000493,2025-09-25,2585.68,35.26,Ongoing,N
T0007675,P000765,2025-04-05,3591.61,85.9,Initial,N
T0007676,P001022,2025-12-09,4684.05,99.83,Ongoing,N
T0007677,P000150,2024-06-13,5722.05,159.43,Initial,N
T0007678,P001047,2025-03-13,-3152.4,-49.07,Ongoing,Y
T0007679,P000756,2025-05-25,5145.15,133.91,Ongoing,N
T0007680,P001239,2025-12-31,7410.12,148.79,Initial,N
T0007681,P000399,2025-12-27,984.15,25.55,Ongoing,N
T0007682,P000410,2025-12-04,5217.75,100.3,Ongoing,N
T0007683,P000131,2025-12-25,3618.95,136.73,Ongoing,N
T0007684,P000855,2025-12-29,1254.5,2.51,Ongoing,N
T0007685,P000148,2025-12-06,7718.38,202.66,Initial,N
T0007686,P000381,2025-11-06,6304.59,180.09,Ongoing,N
T0007687,P001133,2025-06-01,5607.97,41.12,Initial,N
T0007688,P000552,2025-04-01,8009.54,306.36,Initial,N
T0007689,P001145,2024-11-20,6355.02,128.52,Initial,N
T0007690,P000295,2025-12-11,2723.52,51.07,Initial,N
T0007691,P001144,2025-12-19,8763.81,207.82,Ongoing,N
T0007692,P000456,2025-01-17,10050.62,290.21,Ongoing,N
T0007693,P000169,2024-10-03,2061.84,43.96,Ongoing,N
T0007694,P000710,2023-12-05,9940.89,208.83,Ongoing,N
T0007695,P001167,2025-03-11,3917.34,111.17,Ongoing,N
T0007696,P000037,2024-12-19,8024.52,238.24,Initial,N
T0007697,P001285,2024-07-11,5550.05,129.68,Initial,N
T0007698,P000231,2025-12-07,4282.88,19.38,Ongoing,N
T0007699,P000254,2025-12-03,7565.61,74.25,Ongoing,N
T0007700,P000329,2025-08-21,3764.96,116.14,Ongoing,N
T0007701,P001321,2025-12-25,11663.67,200.84,Ongoing,N
T0007702,P000980,2025-01-25,-13303.53,-186.43,Initial,Y
T0007703,P000010,2024-10-05,3172.71,77.41,Initial,N
T0007704,P000446,2025-12-31,4299.34,99.57,Ongoing,N
T0007705,P000922,2025-12-24,3643.44,64.92,Ongoing,N
T0007706,P000836,2024-10-24,6635.6,182.05,Ongoing,N
T0007707,P001254,2023-12-28,14017.26,102.6,Ongoing,N
T0007708,P000078,2025-12-29,1294.58,3.46,Ongoing,N
T0007709,P001449,2024-05-08,1580.28,55.35,Ongoing,N
T0007710,P000193,2025-12-30,4597.09,40.33,Initial,N
T0007711,P000401,2024-12-28,5702.98,29.91,Ongoing,N
T0007712,P000109,2025-12-13,2314.54,38.74,Initial,N
T0007713,P000792,2025-12-16,5679.35,111.91,Initial,N
T0007714,P000263,2025-09-13,2716.87,41.34,Ongoing,N
T0007715,P000329,2025-10-12,3437.77,60.9,Ongoing,N
T0007716,P000363,2025-12-21,13571.18,78.53,Ongoing,N
T0007717,P001402,2024-12-15,3734.96,101.36,Initial,N
T0007718,P001365,2025-04-13,3682.77,17.32,Ongoing,N
T0007719,P000259,2025-06-08,5461.12,110.45,Initial,N
T0007720,P001359,2024-06-06,-11776.16,-263.07,Ongoing,Y
T0007721,P000085,2024-07-14,4748.49,125.78,Ongoing,N
T0007722,P000308,2024-03-25,3144.49,70.04,Initial,N
T0007723,P000262,2025-12-01,7811.09,71.21,Initial,N
T0007724,P000797,2025-09-07,-9416.22,-149.6,Initial,Y
T0007725,P000631,2024-10-03,12280.02,159.15,Ongoing,N
T0007726,P000680,2025-12-29,4776.53,20.39,Ongoing,N
T0007727,P000865,2025-12-05,7187.8,175.06,Ongoing,N
T0007728,P001476,2025-08-18,9249.39,115.0,Ongoing,N
T0007729,P001275,2025-01-31,5684.45,122.14,Ongoing,N
T0007730,P000324,2025-02-10,14122.9,266.77,Ongoing,N
T0007731,P000925,2024-04-11,8275.94,71.52,Ongoing,N
T0007732,P001253,2025-12-08,22165.51,176.73,Ongoing,N
T0007733,P001321,2025-12-03,10241.14,170.51,Initial,N
T0007734,P000727,2025-03-27,1052.19,7.22,Ongoing,N
T0007735,P001261,2025-12-18,3573.51,106.8,Ongoing,N
T0007736,P000978,2025-02-25,1347.12,45.06,Initial,N
T0007737,P000217,2024-12-17,2948.18,82.05,Ongoing,N
T0007738,P001270,2025-12-18,3651.56,85.78,Initial,N
T0007739,P000448,2025-05-07,9847.58,202.99,Initial,N
T0007740,P000319,2025-12-08,3457.41,32.92,Initial,N
T0007741,P000994,2024-08-22,-14993.42,-423.95,Ongoing,Y
T0007742,P001456,2025-12-05,2878.93,97.04,Ongoing,N
T0007743,P001428,2025-12-28,3901.89,64.79,Initial,N
T0007744,P000037,2024-11-10,1822.99,35.8,Initial,N
T0007745,P000731,2025-12-21,15609.55,186.09,Ongoing,N
T0007746,P001366,2025-12-26,17372.94,289.91,Ongoing,N
T0007747,P001011,2025-07-13,4421.79,32.83,Ongoing,N
T0007748,P001413,2025-09-09,1503.37,25.72,Ongoing,N
T0007749,P001058,2025-06-08,4160.75,101.22,Ongoing,N
T0007750,P000039,2025-12-06,5917.82,137.6,Ongoing,N
T0007751,P000209,2025-12-10,2957.53,66.56,Initial,N
T0007752,P000830,2025-10-20,32230.92,64.46,Initial,N
T0007753,P000856,2025-11-16,21168.58,433.53,Ongoing,N
T0007754,P001176,2025-12-15,1213.11,31.7,Ongoing,N
T0007755,P000899,2025-12-23,1952.68,38.88,Ongoing,N
T0007756,P001389,2025-09-13,7093.81,222.42,Ongoing,N
T0007757,P001223,2025-10-02,2084.94,39.62,Initial,N
T0007758,P000601,2024-10-30,5689.2,136.38,Ongoing,N
T0007759,P000760,2025-12-22,4957.04,49.44,Ongoing,N
T0007760,P001103,2025-12-29,4761.63,123.15,Ongoing,N
T0007761,P000434,2024-07-17,11103.77,309.44,Initial,N
T0007762,P000842,2025-02-01,20867.23,268.44,Ongoing,N
T0007763,P000032,2025-01-02,6747.06,38.49,Ongoing,N
T0007764,P001111,2025-12-24,1863.73,28.87,Ongoing,N
T0007765,P000393,2024-11-06,5514.35,55.24,Ongoing,N
T0007766,P001268,2025-12-17,3079.98,80.05,Ongoing,N
T0007767,P001256,2025-12-23,24193.0,365.58,Ongoing,N
T0007768,P000910,2024-09-16,8557.21,232.62,Ongoing,N
T0007769,P000192,2025-08-28,6781.92,29.58,Ongoing,N
T0007770,P000270,2025-08-29,8264.17,96.83,Initial,N
T0007771,P000738,2025-12-09,4766.22,58.92,Initial,N
T0007772,P000077,2025-08-10,13381.71,304.52,Ongoing,N
T0007773,P000735,2024-09-14,3112.83,6.23,Ongoing,N
T0007774,P000884,2025-12-10,10593.86,182.78,Ongoing,N
T0007775,P001191,2025-04-20,17563.92,287.27,Initial,N
T0007776,P000284,2025-03-05,2562.76,60.52,Initial,N
T0007777,P001113,2025-05-05,6438.98,132.03,Ongoing,N
T0007778,P000544,2025-01-01,6858.49,71.71,Initial,N
T0007779,P000649,2025-05-19,2080.55,4.16,Ongoing,N
T0007780,P001180,2025-03-15,1643.88,20.21,Ongoing,N
T0007781,P000250,2024-09-29,2361.85,17.32,Initial,N
T0007782,P000095,2025-11-16,4714.23,37.32,Ongoing,N
T0007783,P000017,2024-10-01,6871.2,86.93,Ongoing,N
T0007784,P000117,2024-01-09,3656.65,103.03,Initial,N
T0007785,P000983,2025-12-04,23029.09,168.3,Ongoing,N
T0007786,P000333,2024-11-12,11169.48,22.34,Initial,N
T0007787,P001104,2025-04-02,7059.6,100.28,Ongoing,N
T0007788,P000646,2024-05-27,3482.98,59.96,Initial,N
T0007789,P001456,2025-12-13,5197.15,86.0,Ongoing,N
T0007790,P001227,2024-08-28,11863.76,159.02,Ongoing,N
T0007791,P000116,2025-04-05,10260.03,180.1,Initial,N
T0007792,P000963,2024-11-22,10171.64,225.35,Initial,N
T0007793,P001244,2025-12-08,-3854.77,-43.48,Ongoing,Y
T0007794,P001277,2025-01-23,3234.68,97.11,Ongoing,N
T0007795,P001193,2025-12-22,1568.85,28.51,Ongoing,N
T0007796,P000847,2024-07-19,7501.33,223.5,Initial,N
T0007797,P000316,2025-12-16,1458.53,33.01,Ongoing,N
T0007798,P000810,2025-12-24,-4854.16,-35.91,Ongoing,Y
T0007799,P000372,2024-10-17,3511.47,7.02,Initial,N
T0007800,P000760,2025-12-23,5872.13,179.98,Ongoing,N
T0007801,P000877,2025-01-09,12486.99,135.8,Initial,N
T0007802,P000977,2024-11-06,14514.75,276.19,Ongoing,N
T0007803,P000156,2025-02-07,8620.59,120.45,Ongoing,N
T0007804,P000614,2025-11-26,2666.7,89.13,Initial,N
T0007805,P001037,2025-12-03,4827.74,92.95,Ongoing,N
T0007806,P000508,2024-07-10,2443.02,15.14,Ongoing,N
T0007807,P000465,2025-05-02,2912.1,50.56,Ongoing,N
T0007808,P000783,2025-10-18,7229.57,225.9,Initial,N
T0007809,P000804,2025-03-03,2254.38,25.47,Initial,N
T0007810,P000220,2025-02-24,3416.85,14.98,Ongoing,N
T0007811,P000015,2024-09-28,2088.44,57.02,Initial,N
T0007812,P000117,2024-02-05,8321.83,84.97,Ongoing,N
T0007813,P000331,2024-10-29,3683.29,11.05,Ongoing,N
T0007814,P000056,2025-01-16,834.57,8.8,Ongoing,N
T0007815,P001375,2025-09-22,18158.84,403.53,Ongoing,N
T0007816,P001156,2024-07-30,11055.7,263.88,Ongoing,N
T0007817,P001250,2025-01-09,980.2,22.98,Ongoing,N
T0007818,P000308,2024-10-17,-8847.28,-81.53,Ongoing,Y
T0007819,P001499,2025-12-27,16616.6,473.05,Initial,N
T0007820,P000222,2024-08-15,4233.7,113.62,Initial,N
T0007821,P001197,2025-12-01,5537.09,134.7,Initial,N
T0007822,P001364,2025-07-24,3808.64,34.1,Ongoing,N
T0007823,P000797,2025-02-04,7448.67,100.48,Initial,N
T0007824,P001181,2025-07-04,11232.19,256.27,Initial,N
T0007825,P000151,2025-12-15,1895.29,48.26,Ongoing,N
T0007826,P001202,2024-11-08,2793.55,26.66,Ongoing,N
T0007827,P000112,2025-07-21,5331.13,198.19,Ongoing,N
T0007828,P000683,2025-12-27,6299.18,115.3,Ongoing,N
T0007829,P001162,2025-12-15,-6808.76,-198.62,Ongoing,Y
T0007830,P001257,2025-12-23,4213.23,30.62,Ongoing,N
T0007831,P000332,2025-11-18,2426.86,52.79,Ongoing,N
T0007832,P000893,2025-12-11,10809.81,76.07,Ongoing,N
T0007833,P001331,2025-08-27,1849.52,39.23,Ongoing,N
T0007834,P000161,2024-12-12,3314.89,80.63,Initial,N
T0007835,P001426,2025-12-31,4985.31,124.03,Initial,N
T0007836,P000278,2025-10-26,7245.32,89.28,Ongoing,N
T0007837,P001344,2024-04-14,3891.32,7.78,Initial,N
T0007838,P000897,2025-12-11,8977.35,205.81,Initial,N
T0007839,P000497,2025-01-31,13368.16,210.07,Ongoing,N
T0007840,P001387,2025-10-12,2986.15,46.91,Initial,N
T0007841,P001396,2024-07-26,6722.78,70.45,Ongoing,N
T0007842,P000655,2025-04-18,5984.55,114.68,Initial,N
T0007843,P001060,2025-05-03,3741.34,73.53,Initial,N
T0007844,P000303,2025-07-13,1069.58,32.35,Ongoing,N
T0007845,P000438,2025-05-13,6524.71,13.05,Ongoing,N
T0007846,P000726,2025-12-24,-7124.19,-46.11,Ongoing,Y
T0007847,P001056,2025-04-30,11729.06,285.01,Ongoing,N
T0007848,P000186,2025-10-09,3759.23,7.52,Ongoing,N
T0007849,P001198,2025-12-15,2882.31,35.95,Initial,N
T0007850,P000673,2024-10-20,2364.56,102.73,Ongoing,N
T0007851,P001274,2024-07-01,446.5,7.56,Initial,N
T0007852,P001001,2025-12-25,3555.41,94.91,Ongoing,N
T0007853,P000279,2025-10-25,44945.14,129.56,Initial,N
T0007854,P000683,2025-12-29,13585.43,362.74,Initial,N
T0007855,P001026,2025-05-20,2222.2,35.39,Ongoing,N
T0007856,P001218,2025-08-25,-3255.99,-73.56,Ongoing,Y
T0007857,P001190,2025-12-31,3239.51,81.86,Ongoing,N
T0007858,P001011,2025-08-07,15045.37,218.99,Ongoing,N
T0007859,P000925,2025-02-20,29133.02,715.72,Initial,N
T0007860,P001134,2025-12-22,5280.82,44.85,Initial,N
T0007861,P000380,2024-09-12,6068.92,122.83,Ongoing,N
T0007862,P000835,2025-06-06,7452.57,185.57,Initial,N
T0007863,P000999,2025-12-17,4852.82,69.42,Ongoing,N
T0007864,P000285,2025-12-04,6158.49,62.03,Ongoing,N
T0007865,P000421,2025-03-28,5107.87,77.32,Initial,N
T0007866,P000113,2025-12-28,7203.89,220.45,Ongoing,N
T0007867,P001018,2025-07-06,990.9,28.8,Ongoing,N
T0007868,P000228,2025-11-27,3349.0,91.45,Ongoing,N
T0007869,P001495,2024-09-09,1907.0,66.89,Initial,N
T0007870,P000528,2025-06-12,8536.24,171.26,Initial,N
T0007871,P000496,2025-10-01,2621.53,57.04,Ongoing,N
T0007872,P000031,2025-12-14,1405.41,2.81,Ongoing,N
T0007873,P000162,2025-12-16,1175.31,12.81,Ongoing,N
T0007874,P000705,2024-08-31,7040.97,176.83,Ongoing,N
T0007875,P000722,2025-12-07,2337.87,67.06,Ongoing,N
T0007876,P001402,2024-07-11,4400.42,31.12,Ongoing,N
T0007877,P000446,2025-12-19,17436.2,332.49,Initial,N
T0007878,P000744,2024-02-18,6635.21,275.99,Ongoing,N
T0007879,P000427,2025-03-10,3267.89,62.49,Initial,N
T0007880,P000504,2025-12-02,1919.6,66.13,Ongoing,N
T0007881,P000721,2025-12-01,6960.3,163.38,Initial,N
T0007882,P000684,2025-01-16,4432.49,113.53,Ongoing,N
T0007883,P000582,2024-12-18,7807.72,85.14,Ongoing,N
T0007884,P001058,2025-07-07,730.04,2.85,Initial,N
T0007885,P000736,2025-06-13,12209.42,332.39,Ongoing,N
T0007886,P000691,2025-12-15,1248.57,28.81,Initial,N
T0007887,P000758,2025-12-06,3336.48,68.75,Initial,N
T0007888,P000754,2025-08-07,14942.85,100.55,Initial,N
T0007889,P001447,2025-02-21,823.13,13.53,Ongoing,N
T0007890,P001492,2024-06-04,4585.05,63.43,Initial,N
T0007891,P000024,2025-10-26,3944.94,58.43,Ongoing,N
T0007892,P001240,2025-08-28,4802.98,107.03,Initial,N
T0007893,P000055,2025-09-08,6535.21,176.86,Ongoing,N
T0007894,P001050,2025-12-15,4974.41,113.72,Ongoing,N
T0007895,P001305,2024-12-19,1682.43,36.92,Ongoing,N
T0007896,P000804,2024-08-27,5312.64,112.28,Initial,N
T0007897,P000327,2024-09-27,4843.32,88.4,Ongoing,N
T0007898,P000970,2025-11-09,4683.63,54.77,Initial,N
T0007899,P000186,2025-12-03,26076.87,533.75,Ongoing,N
T0007900,P000495,2025-12-14,14327.57,393.62,Ongoing,N
T0007901,P001036,2025-12-27,-21199.34,-399.54,Ongoing,Y
T0007902,P000434,2025-08-20,6472.23,69.88,Ongoing,N
T0007903,P000208,2025-12-26,-20501.87,-164.91,Initial,Y
T0007904,P000133,2025-12-31,2477.98,25.93,Initial,N
T0007905,P001363,2025-06-05,3687.16,31.57,Initial,N
T0007906,P001220,2024-06-23,3089.87,151.13,Ongoing,N
T0007907,P001286,2024-06-30,3305.3,37.09,Initial,N
T0007908,P001306,2025-05-31,5079.87,99.65,Ongoing,N
T0007909,P000369,2025-12-15,5785.86,110.7,Ongoing,N
T0007910,P001127,2025-12-31,6938.17,236.82,Ongoing,N
T0007911,P001207,2025-10-21,19845.33,482.12,Ongoing,N
T0007912,P000423,2024-09-21,1451.42,35.19,Ongoing,N
T0007913,P001033,2025-12-15,1873.95,40.75,Ongoing,N
T0007914,P000244,2025-12-06,696.78,15.85,Ongoing,N
T0007915,P000782,2025-02-26,2505.94,58.19,Ongoing,N
T0007916,P000624,2025-06-15,3444.95,47.29,Ongoing,N
T0007917,P000567,2025-12-14,2810.91,30.43,Ongoing,N
T0007918,P001417,2024-01-25,1976.02,40.68,Initial,N
T0007919,P000527,2024-02-04,5277.77,77.22,Ongoing,N
T0007920,P000037,2024-10-07,3607.07,78.79,Ongoing,N
T0007921,P000178,2025-06-01,2421.67,22.3,Ongoing,N
T0007922,P000639,2025-09-01,5546.07,29.19,Ongoing,N
T0007923,P000852,2025-12-22,3107.09,22.39,Ongoing,N
T0007924,P000072,2025-12-29,12397.16,238.78,Ongoing,N
T0007925,P000352,2023-12-10,4311.75,16.58,Initial,N
T0007926,P000623,2025-08-25,3714.61,146.71,Ongoing,N
T0007927,P001173,2025-12-30,6058.6,239.45,Initial,N
T0007928,P000105,2025-12-18,987.68,28.5,Ongoing,N
T0007929,P000221,2025-05-25,12975.81,211.58,Initial,N
T0007930,P000863,2025-12-09,9208.85,139.64,Initial,N
T0007931,P001398,2025-12-19,2605.93,59.85,Initial,N
T0007932,P000518,2024-05-15,1989.17,51.65,Ongoing,N
T0007933,P001284,2025-10-15,2190.76,50.31,Ongoing,N
T0007934,P000299,2025-06-16,1590.88,10.97,Ongoing,N
T0007935,P000861,2025-12-14,1264.73,22.89,Ongoing,N
T0007936,P000042,2024-12-12,1550.1,39.27,Ongoing,N
T0007937,P000771,2025-12-30,591.29,1.18,Ongoing,N
T0007938,P000897,2025-12-22,3674.28,32.87,Ongoing,N
T0007939,P000492,2025-12-05,4406.14,111.29,Initial,N
T0007940,P001463,2025-11-09,13696.03,231.17,Initial,N
T0007941,P001071,2025-12-08,10825.58,182.83,Initial,N
T0007942,P000085,2025-10-28,2732.04,84.92,Ongoing,N
T0007943,P001082,2025-12-30,4031.43,78.46,Initial,N
T0007944,P000991,2025-01-15,11878.36,181.33,Ongoing,N
T0007945,P000711,2025-12-08,3433.03,58.07,Ongoing,N
T0007946,P000209,2025-06-27,5633.41,97.14,Initial,N
T0007947,P001272,2025-12-10,3026.75,35.28,Ongoing,N
T0007948,P001235,2025-03-28,5071.49,90.14,Ongoing,N
